timestamp,hour,day_of_week,is_raining,rain_intensity,temperature,wind_speed,visibility,revenue_per_min,trip_duration,wait_time,utilization_rate,daily_earnings,positioning_efficiency,ai_prediction_lead_time,ai_confidence_score,prediction_accuracy,operation_type
2024-06-23 23:35:00,23,6,False,0.0,17.7,30.6,14.1,67.03,28.5,4.1,81.1,32601,0.9,87.1,0.95,0.92,ai_enhanced
2024-06-06 12:13:00,12,3,True,0.29,11.3,12.6,8.0,105.55,31.5,5.1,82.5,52260,0.87,124.3,0.79,0.87,ai_enhanced
2024-06-14 06:03:00,6,4,False,0.0,26.2,9.4,9.9,48.11,28.5,4.2,78.5,22669,0.88,76.4,0.8,0.92,ai_enhanced
2024-06-27 08:58:00,8,3,True,0.92,25.6,2.9,3.5,173.49,31.9,5.3,84.8,88254,0.89,171.4,0.89,0.87,ai_enhanced
2024-06-06 13:07:00,13,3,False,0.0,28.2,34.8,7.9,51.22,28.5,4.0,83.6,25695,0.93,67.8,0.94,0.92,ai_enhanced
2024-06-06 23:59:00,23,3,False,0.0,38.0,1.5,9.8,78.37,28.5,4.4,84.4,39699,0.91,66.6,0.89,0.92,ai_enhanced
2024-06-20 22:05:00,22,3,False,0.0,20.0,5.6,12.5,48.37,28.5,4.2,79.0,22917,0.88,174.4,0.93,0.92,ai_enhanced
2024-06-13 17:55:00,17,3,True,4.11,34.7,3.4,6.2,254.89,33.7,5.9,85.4,130631,0.86,177.3,0.76,0.87,ai_enhanced
2024-06-16 16:05:00,16,6,False,0.0,30.0,19.1,20.0,69.87,28.5,4.0,84.5,35416,0.94,128.6,0.92,0.92,ai_enhanced
2024-06-02 06:50:00,6,6,False,0.0,18.4,2.5,7.8,67.76,28.5,3.9,81.9,33310,0.91,141.8,0.79,0.92,ai_enhanced
2024-06-23 09:02:00,9,6,False,0.0,3.9,1.3,17.6,160.64,28.5,4.4,80.1,77223,0.87,176.3,0.95,0.92,ai_enhanced
2024-06-16 16:15:00,16,6,False,0.0,17.1,2.8,18.8,68.07,28.5,4.5,82.3,33620,0.92,138.0,0.93,0.92,ai_enhanced
2024-06-04 06:19:00,6,1,False,0.0,12.7,8.8,18.3,51.63,28.5,4.3,84.3,26107,0.94,92.7,0.92,0.92,ai_enhanced
2024-06-14 20:44:00,20,4,False,0.0,22.8,18.3,12.0,48.49,28.5,4.2,79.2,23032,0.88,134.4,0.79,0.92,ai_enhanced
2024-06-23 00:28:00,0,6,False,0.0,33.9,3.2,20.0,66.7,28.5,3.9,80.6,32275,0.9,135.2,0.83,0.92,ai_enhanced
2024-06-03 19:17:00,19,0,True,6.21,24.3,0.6,8.3,398.96,34.9,6.4,94.8,226989,0.92,134.4,0.81,0.87,ai_enhanced
2024-06-21 20:27:00,20,4,True,4.92,9.6,7.3,0.5,162.73,34.2,6.1,87.3,85190,0.88,107.7,0.88,0.87,ai_enhanced
2024-06-03 02:26:00,2,0,False,0.0,35.5,44.8,10.2,75.1,28.5,4.2,80.9,36462,0.88,102.6,0.88,0.92,ai_enhanced
2024-06-25 14:44:00,14,1,False,0.0,38.3,1.9,20.0,73.27,28.5,4.2,78.9,34705,0.86,99.2,0.85,0.92,ai_enhanced
2024-06-22 04:19:00,4,5,False,0.0,20.7,1.4,14.8,63.52,28.5,4.1,76.8,29270,0.86,175.4,0.75,0.92,ai_enhanced
2024-06-06 11:51:00,11,3,False,0.0,4.5,9.2,15.8,72.92,28.5,4.2,78.6,34376,0.85,94.5,0.91,0.92,ai_enhanced
2024-06-17 00:43:00,0,0,True,4.99,28.7,2.7,7.8,166.29,34.2,6.1,89.2,88959,0.9,89.4,0.93,0.87,ai_enhanced
2024-06-22 14:46:00,14,5,False,0.0,19.8,1.3,16.8,66.63,28.5,4.1,80.6,32205,0.9,91.2,0.81,0.92,ai_enhanced
2024-06-13 09:09:00,9,3,False,0.0,6.2,4.1,17.8,79.98,28.5,4.2,81.6,39159,0.91,160.1,0.75,0.92,ai_enhanced
2024-06-02 05:06:00,5,6,False,0.0,22.0,21.2,11.5,66.91,28.5,4.0,80.9,32481,0.9,154.2,0.8,0.92,ai_enhanced
2024-06-11 16:19:00,16,1,False,0.0,43.8,14.9,5.3,80.76,28.5,4.6,87.0,42165,0.94,151.8,0.93,0.92,ai_enhanced
2024-06-07 06:01:00,6,4,True,0.5,25.1,14.6,5.7,113.18,31.7,5.2,88.5,60091,0.93,74.9,0.92,0.87,ai_enhanced
2024-06-11 23:26:00,23,1,False,0.0,30.4,1.8,15.5,47.18,28.5,4.1,77.0,21803,0.86,162.6,0.91,0.92,ai_enhanced
2024-06-19 04:54:00,4,2,False,0.0,14.2,5.8,8.5,50.42,28.5,4.0,82.3,24894,0.92,93.3,0.91,0.92,ai_enhanced
2024-06-03 21:38:00,21,0,False,0.0,22.8,37.9,17.4,51.72,28.5,4.0,84.4,26203,0.94,115.3,0.85,0.92,ai_enhanced
2024-06-14 18:39:00,18,4,False,0.0,25.5,18.0,5.1,82.81,28.5,4.4,84.5,41972,0.94,93.2,0.94,0.92,ai_enhanced
2024-06-04 09:38:00,9,1,False,0.0,14.7,36.9,14.4,80.46,28.5,3.9,82.1,39624,0.92,90.1,0.81,0.92,ai_enhanced
2024-06-09 14:46:00,14,6,False,0.0,15.2,51.8,14.2,64.67,28.5,4.5,78.2,30343,0.87,79.6,0.82,0.92,ai_enhanced
2024-06-09 00:05:00,0,6,False,0.0,24.3,20.7,15.0,70.05,28.5,4.0,84.7,35597,0.94,129.3,0.76,0.92,ai_enhanced
2024-06-12 03:42:00,3,2,True,4.12,16.7,7.5,6.5,161.79,33.7,5.9,86.8,84215,0.88,126.6,0.88,0.87,ai_enhanced
2024-06-01 10:15:00,10,5,False,0.0,25.1,2.8,10.8,70.4,28.5,4.0,85.1,35960,0.95,67.7,0.78,0.92,ai_enhanced
2024-06-02 21:20:00,21,6,True,1.71,20.5,9.7,9.4,225.21,32.3,5.4,89.5,120873,0.9,133.6,0.8,0.87,ai_enhanced
2024-06-13 10:54:00,10,3,False,0.0,25.6,18.5,20.0,51.04,28.5,4.1,83.3,25519,0.93,84.5,0.76,0.92,ai_enhanced
2024-06-21 01:33:00,1,4,False,0.0,25.4,1.5,20.0,52.09,28.5,4.0,85.0,26574,0.95,62.3,0.84,0.92,ai_enhanced
2024-06-18 19:14:00,19,1,True,3.21,19.2,10.1,6.0,276.24,33.2,5.7,92.6,153437,0.94,165.0,0.91,0.87,ai_enhanced
2024-06-15 06:14:00,6,5,True,7.51,4.6,0.9,9.3,564.83,35.6,6.6,95.0,321953,0.9,110.9,0.9,0.87,ai_enhanced
2024-06-02 00:18:00,0,6,True,0.24,18.6,2.3,2.8,148.83,31.5,5.1,86.2,76976,0.91,100.3,0.82,0.87,ai_enhanced
2024-06-12 18:03:00,18,2,False,0.0,31.3,0.9,18.5,82.44,28.5,4.2,84.1,41604,0.94,157.2,0.82,0.92,ai_enhanced
2024-06-23 23:31:00,23,6,True,1.84,16.5,4.0,12.0,221.54,32.4,5.4,88.0,116965,0.89,93.7,0.87,0.87,ai_enhanced
2024-06-13 14:30:00,14,3,False,0.0,14.5,2.9,20.0,51.86,28.5,4.2,84.7,26344,0.94,93.3,0.93,0.92,ai_enhanced
2024-06-23 11:25:00,11,6,False,0.0,26.5,0.2,20.0,63.41,28.5,4.6,76.7,29168,0.86,74.1,0.79,0.92,ai_enhanced
2024-06-03 23:11:00,23,0,False,0.0,11.9,1.0,20.0,48.25,28.5,3.8,78.8,22802,0.88,151.3,0.76,0.92,ai_enhanced
2024-06-29 20:19:00,20,5,False,0.0,27.5,4.2,15.3,64.64,28.5,4.2,78.2,30317,0.87,178.2,0.77,0.92,ai_enhanced
2024-06-16 18:03:00,18,6,False,0.0,37.3,15.1,10.4,168.13,28.5,4.0,83.9,84594,0.91,99.2,0.76,0.92,ai_enhanced
2024-06-10 00:28:00,0,0,True,2.86,11.7,3.4,6.1,167.59,33.0,5.7,89.9,90354,0.91,127.7,0.89,0.87,ai_enhanced
2024-06-22 21:28:00,21,5,True,0.23,16.3,2.0,5.6,153.11,31.5,5.1,88.7,81466,0.93,80.3,0.89,0.87,ai_enhanced
2024-06-09 14:51:00,14,6,False,0.0,32.9,0.8,19.3,69.18,28.5,4.4,83.6,34716,0.93,124.3,0.93,0.92,ai_enhanced
2024-06-26 02:06:00,2,2,False,0.0,18.2,0.3,16.7,48.96,28.5,4.4,79.9,23482,0.89,105.0,0.79,0.92,ai_enhanced
2024-06-06 11:15:00,11,3,False,0.0,32.4,2.8,20.0,50.78,28.5,4.3,82.9,25256,0.92,121.4,0.9,0.92,ai_enhanced
2024-06-28 02:26:00,2,4,False,0.0,12.3,2.1,15.1,52.06,28.5,4.1,85.0,26542,0.95,117.1,0.79,0.92,ai_enhanced
2024-06-01 07:52:00,7,5,False,0.0,28.7,29.0,15.9,111.38,28.5,4.1,84.2,56253,0.94,97.2,0.86,0.92,ai_enhanced
2024-06-01 07:57:00,7,5,False,0.0,6.2,11.5,19.9,109.34,28.5,3.9,82.6,54206,0.92,97.0,0.77,0.92,ai_enhanced
2024-06-08 22:18:00,22,5,False,0.0,21.4,0.6,20.0,64.44,28.5,4.2,77.9,30127,0.87,63.8,0.86,0.92,ai_enhanced
2024-06-17 05:29:00,5,0,True,0.32,30.3,3.6,6.0,112.35,31.5,5.1,87.8,59214,0.93,102.3,0.77,0.87,ai_enhanced
2024-06-02 21:05:00,21,6,False,0.0,12.9,6.9,14.8,68.22,28.5,4.2,82.5,33766,0.92,169.9,0.79,0.92,ai_enhanced
2024-06-30 02:57:00,2,6,False,0.0,22.9,3.6,12.5,66.49,28.5,4.3,80.4,32072,0.9,91.2,0.77,0.92,ai_enhanced
2024-06-16 13:36:00,13,6,False,0.0,29.1,1.8,14.4,70.36,28.5,4.1,85.1,35920,0.95,83.2,0.94,0.92,ai_enhanced
2024-06-14 00:37:00,0,4,False,0.0,26.0,16.5,15.7,49.02,28.5,4.6,80.0,23533,0.89,104.7,0.93,0.92,ai_enhanced
2024-06-26 15:11:00,15,2,False,0.0,26.2,7.4,14.7,51.81,28.5,4.0,84.6,26291,0.94,66.9,0.94,0.92,ai_enhanced
2024-06-13 18:50:00,18,3,False,0.0,27.8,7.1,5.6,74.78,28.5,4.6,76.3,34232,0.85,167.7,0.78,0.92,ai_enhanced
2024-06-25 23:38:00,23,1,False,0.0,26.9,0.1,19.1,52.01,28.5,4.5,84.9,26490,0.95,78.7,0.93,0.92,ai_enhanced
2024-06-27 19:07:00,19,3,False,0.0,39.4,8.2,16.6,117.85,28.5,4.3,79.4,56116,0.86,95.7,0.78,0.92,ai_enhanced
2024-06-22 14:41:00,14,5,False,0.0,10.1,0.0,16.4,66.16,28.5,4.3,80.0,31759,0.89,161.3,0.76,0.92,ai_enhanced
2024-06-13 18:29:00,18,3,False,0.0,17.4,6.6,12.1,83.35,28.5,3.8,85.0,42522,0.95,152.5,0.83,0.92,ai_enhanced
2024-06-25 13:08:00,13,1,False,0.0,24.1,10.5,9.6,49.97,28.5,4.5,81.6,24456,0.91,141.9,0.8,0.92,ai_enhanced
2024-06-26 18:21:00,18,2,False,0.0,22.8,3.4,10.3,82.53,28.5,4.5,84.2,41693,0.94,139.2,0.84,0.92,ai_enhanced
2024-06-22 16:35:00,16,5,False,0.0,27.5,4.9,8.8,64.48,28.5,4.6,78.0,30165,0.87,74.3,0.82,0.92,ai_enhanced
2024-06-10 23:32:00,23,0,False,0.0,8.1,14.8,14.6,48.69,28.5,4.0,79.5,23214,0.89,103.8,0.75,0.92,ai_enhanced
2024-06-07 17:56:00,17,4,True,0.56,9.1,4.9,1.9,179.2,31.7,5.2,87.6,94156,0.92,109.1,0.95,0.87,ai_enhanced
2024-06-24 13:18:00,13,0,True,0.94,22.6,0.7,7.7,104.91,31.9,5.3,82.0,51634,0.86,108.0,0.79,0.87,ai_enhanced
2024-06-24 18:40:00,18,0,False,0.0,11.9,4.0,8.6,75.23,28.5,3.8,76.7,34641,0.86,164.0,0.87,0.92,ai_enhanced
2024-06-23 09:41:00,9,6,True,4.22,30.0,11.2,7.6,357.19,33.8,5.9,88.7,190034,0.9,105.6,0.76,0.87,ai_enhanced
2024-06-27 16:03:00,16,3,False,0.0,10.9,2.7,15.7,47.73,28.5,4.0,77.9,22309,0.87,112.0,0.81,0.92,ai_enhanced
2024-06-24 17:31:00,17,0,True,5.0,29.7,0.4,9.3,370.62,34.2,6.1,88.1,195888,0.85,86.7,0.83,0.87,ai_enhanced
2024-06-23 16:30:00,16,6,True,2.62,23.2,7.7,3.4,230.66,32.9,5.6,91.6,126790,0.93,165.0,0.85,0.87,ai_enhanced
2024-06-27 03:26:00,3,3,True,1.37,17.4,10.0,2.5,159.04,32.1,5.3,85.3,81375,0.86,149.5,0.84,0.87,ai_enhanced
2024-06-18 18:52:00,18,1,False,0.0,17.2,3.4,13.6,76.37,28.5,3.9,77.9,35699,0.87,166.1,0.76,0.92,ai_enhanced
2024-06-07 22:19:00,22,4,False,0.0,14.1,4.1,6.7,47.7,28.5,4.5,77.9,22283,0.87,171.8,0.83,0.92,ai_enhanced
2024-06-12 04:20:00,4,2,False,0.0,14.1,4.1,20.0,48.84,28.5,3.9,79.7,23366,0.89,121.9,0.8,0.92,ai_enhanced
2024-06-13 00:48:00,0,3,False,0.0,33.4,22.7,19.2,47.58,28.5,4.0,77.7,22174,0.87,81.3,0.82,0.92,ai_enhanced
2024-06-23 10:00:00,10,6,False,0.0,17.2,35.0,6.9,63.88,28.5,4.0,77.2,29602,0.86,119.2,0.83,0.92,ai_enhanced
2024-06-22 20:24:00,20,5,True,0.21,23.3,0.0,3.1,153.01,31.5,5.1,88.6,81360,0.93,74.6,0.78,0.87,ai_enhanced
2024-06-30 06:03:00,6,6,True,0.81,15.0,9.1,6.0,155.12,31.8,5.2,89.8,83621,0.95,86.3,0.76,0.87,ai_enhanced
2024-06-28 06:05:00,6,4,False,0.0,32.3,0.5,17.5,51.24,28.5,4.4,83.6,25710,0.93,139.3,0.83,0.92,ai_enhanced
2024-06-11 02:56:00,2,1,False,0.0,31.4,14.0,7.8,48.43,28.5,4.4,79.1,22969,0.88,152.8,0.77,0.92,ai_enhanced
2024-06-28 08:30:00,8,4,True,4.86,16.5,3.4,12.6,255.04,34.1,6.1,85.5,130785,0.86,92.5,0.83,0.87,ai_enhanced
2024-06-22 01:43:00,1,5,True,0.44,27.1,8.0,3.0,153.81,31.6,5.2,89.1,82210,0.94,159.6,0.77,0.87,ai_enhanced
2024-06-20 03:52:00,3,3,False,0.0,29.9,1.3,10.0,49.53,28.5,4.3,80.8,24027,0.9,155.7,0.89,0.92,ai_enhanced
2024-06-25 18:20:00,18,1,False,0.0,28.5,10.7,19.6,81.92,28.5,4.3,83.6,41084,0.93,147.1,0.83,0.92,ai_enhanced
2024-06-07 06:19:00,6,4,False,0.0,19.2,4.1,9.7,46.96,28.5,4.0,76.7,21600,0.86,135.2,0.8,0.92,ai_enhanced
2024-06-05 09:21:00,9,2,False,0.0,19.7,0.3,20.0,77.51,28.5,4.4,79.1,36773,0.88,124.4,0.86,0.92,ai_enhanced
2024-06-20 09:19:00,9,3,False,0.0,11.4,3.2,16.0,80.94,28.5,3.8,82.6,40098,0.92,125.6,0.93,0.92,ai_enhanced
2024-06-03 16:46:00,16,0,True,0.55,15.3,3.3,7.6,114.66,31.7,5.2,89.7,61681,0.94,158.5,0.94,0.87,ai_enhanced
2024-06-24 07:07:00,7,0,True,4.75,30.1,4.4,9.1,270.18,34.1,6.1,90.5,146781,0.92,106.4,0.78,0.87,ai_enhanced
2024-06-25 13:10:00,13,1,False,0.0,18.3,4.8,17.2,49.72,28.5,4.3,81.2,24210,0.91,79.5,0.91,0.92,ai_enhanced
2024-06-04 01:26:00,1,1,False,0.0,28.3,19.5,8.6,51.15,28.5,4.6,83.5,25623,0.93,122.6,0.85,0.92,ai_enhanced
2024-06-09 10:50:00,10,6,False,0.0,17.8,11.9,20.0,64.78,28.5,4.5,78.3,30441,0.87,91.1,0.91,0.92,ai_enhanced
2024-06-12 00:04:00,0,2,False,0.0,25.0,0.2,14.8,49.52,28.5,4.2,80.8,24015,0.9,104.7,0.93,0.92,ai_enhanced
2024-06-06 04:56:00,4,3,False,0.0,25.6,1.1,9.2,49.08,28.5,4.0,80.1,23593,0.89,89.6,0.75,0.92,ai_enhanced
2024-06-06 03:16:00,3,3,False,0.0,27.4,23.1,20.0,49.69,28.5,4.1,81.1,24180,0.9,170.0,0.91,0.92,ai_enhanced
2024-06-27 05:22:00,5,3,True,1.61,6.7,0.2,2.0,167.54,32.3,5.4,89.8,90300,0.91,157.4,0.85,0.87,ai_enhanced
2024-06-18 18:04:00,18,1,True,2.0,27.1,1.8,7.3,257.23,32.5,5.5,86.2,133044,0.87,161.7,0.87,0.87,ai_enhanced
2024-06-15 20:08:00,20,5,False,0.0,17.5,1.1,17.8,69.4,28.5,4.0,83.9,34947,0.94,89.1,0.85,0.92,ai_enhanced
2024-06-07 01:39:00,1,4,False,0.0,30.7,22.8,16.1,51.68,28.5,3.9,84.4,26154,0.94,108.5,0.81,0.92,ai_enhanced
2024-06-06 13:18:00,13,3,False,0.0,21.1,7.9,20.0,46.81,28.5,4.3,76.4,21463,0.85,151.4,0.94,0.92,ai_enhanced
2024-06-25 19:04:00,19,1,True,1.59,14.1,1.9,6.6,263.94,32.3,5.4,88.5,140073,0.89,87.3,0.88,0.87,ai_enhanced
2024-06-21 19:07:00,19,4,False,0.0,15.0,7.4,17.5,83.11,28.5,3.9,84.8,42283,0.95,70.1,0.91,0.92,ai_enhanced
2024-06-28 19:10:00,19,4,False,0.0,36.5,25.7,14.0,127.04,28.5,4.3,85.5,65209,0.93,126.2,0.92,0.92,ai_enhanced
2024-06-06 10:50:00,10,3,False,0.0,28.2,1.4,11.1,51.95,28.5,4.0,84.8,26429,0.95,151.2,0.85,0.92,ai_enhanced
2024-06-26 14:05:00,14,2,False,0.0,27.8,8.0,20.0,51.32,28.5,3.9,83.8,25797,0.93,108.6,0.86,0.92,ai_enhanced
2024-06-18 21:54:00,21,1,False,0.0,35.4,9.2,15.1,77.52,28.5,4.4,83.5,38845,0.9,117.7,0.86,0.92,ai_enhanced
2024-06-23 03:22:00,3,6,True,0.07,19.6,2.1,4.1,153.37,31.4,5.1,88.8,81738,0.94,170.7,0.92,0.87,ai_enhanced
2024-06-01 20:44:00,20,5,False,0.0,26.1,18.4,15.2,68.27,28.5,3.8,82.6,33815,0.92,158.1,0.94,0.92,ai_enhanced
2024-06-26 18:00:00,18,2,True,4.69,22.8,8.8,6.6,259.46,34.0,6.0,87.0,135359,0.88,167.7,0.82,0.87,ai_enhanced
2024-06-03 14:29:00,14,0,False,0.0,26.3,9.4,20.0,49.27,28.5,3.8,80.4,23779,0.9,87.3,0.84,0.92,ai_enhanced
2024-06-26 23:21:00,23,2,False,0.0,26.8,12.2,10.8,47.38,28.5,3.8,77.3,21983,0.86,112.7,0.94,0.92,ai_enhanced
2024-06-05 18:09:00,18,2,False,0.0,21.3,1.6,20.0,79.66,28.5,4.3,81.3,38840,0.91,162.3,0.75,0.92,ai_enhanced
2024-06-29 17:57:00,17,5,True,3.94,31.3,1.3,2.4,363.25,33.6,5.9,90.2,196531,0.91,61.2,0.8,0.87,ai_enhanced
2024-06-23 08:41:00,8,6,True,1.86,12.0,21.9,0.5,377.51,32.4,5.5,93.7,212268,0.95,111.0,0.75,0.87,ai_enhanced
2024-06-12 16:27:00,16,2,False,0.0,22.2,4.7,17.2,49.73,28.5,4.0,81.2,24218,0.91,144.4,0.88,0.92,ai_enhanced
2024-06-27 19:41:00,19,3,True,6.23,24.4,8.3,8.8,375.38,34.9,6.4,89.2,200951,0.86,169.8,0.84,0.87,ai_enhanced
2024-06-24 08:18:00,8,0,False,0.0,26.6,5.9,19.2,81.41,28.5,4.3,83.1,40573,0.93,123.0,0.8,0.92,ai_enhanced
2024-06-09 23:41:00,23,6,True,0.05,31.8,8.8,7.2,147.91,31.4,5.1,85.7,76029,0.9,64.0,0.82,0.87,ai_enhanced
2024-06-14 08:05:00,8,4,False,0.0,29.1,0.5,12.8,79.28,28.5,3.8,80.9,38474,0.9,166.8,0.87,0.92,ai_enhanced
2024-06-29 08:50:00,8,5,False,0.0,10.0,6.4,20.0,101.25,28.5,4.3,76.5,46482,0.85,110.3,0.82,0.92,ai_enhanced
2024-06-23 08:15:00,8,6,False,0.0,26.4,0.9,10.1,110.25,28.5,4.0,83.3,55113,0.93,95.0,0.95,0.92,ai_enhanced
2024-06-26 10:30:00,10,2,False,0.0,33.7,9.9,9.7,50.51,28.5,3.8,82.5,24991,0.92,168.9,0.78,0.92,ai_enhanced
2024-06-30 23:37:00,23,6,False,0.0,29.7,32.2,8.4,65.92,28.5,4.3,79.7,31522,0.89,99.3,0.93,0.92,ai_enhanced
2024-06-04 13:42:00,13,1,False,0.0,39.5,7.0,14.7,76.18,28.5,4.4,82.1,37516,0.89,177.6,0.87,0.92,ai_enhanced
2024-06-13 12:03:00,12,3,False,0.0,22.5,22.6,13.6,49.89,28.5,4.4,81.4,24375,0.91,140.8,0.83,0.92,ai_enhanced
2024-06-08 19:53:00,19,5,False,0.0,21.2,2.2,1.8,103.77,28.5,4.2,78.4,48828,0.87,76.5,0.93,0.92,ai_enhanced
2024-06-30 21:17:00,21,6,False,0.0,18.5,7.0,15.5,67.11,28.5,4.3,81.1,32675,0.91,165.5,0.94,0.92,ai_enhanced
2024-06-21 17:55:00,17,4,True,4.11,20.6,16.2,5.5,274.68,33.7,5.9,92.1,151710,0.93,159.5,0.85,0.87,ai_enhanced
2024-06-16 18:14:00,18,6,False,0.0,12.3,4.2,20.0,106.28,28.5,3.8,80.3,51219,0.9,92.5,0.85,0.92,ai_enhanced
2024-06-07 11:58:00,11,4,False,0.0,12.8,40.9,4.5,48.9,28.5,4.4,79.8,23420,0.89,179.1,0.81,0.92,ai_enhanced
2024-06-05 10:47:00,10,2,False,0.0,25.9,1.2,20.0,51.46,28.5,4.3,84.0,25938,0.94,133.1,0.85,0.92,ai_enhanced
2024-06-11 13:05:00,13,1,False,0.0,22.4,2.3,13.2,49.51,28.5,4.1,80.8,24012,0.9,123.9,0.8,0.92,ai_enhanced
2024-06-11 03:41:00,3,1,False,0.0,25.0,17.1,7.6,51.75,28.5,4.1,84.5,26230,0.94,150.5,0.79,0.92,ai_enhanced
2024-06-18 10:31:00,10,1,True,1.81,27.2,2.7,8.6,167.31,32.4,5.4,89.7,90060,0.91,86.5,0.8,0.87,ai_enhanced
2024-06-09 12:25:00,12,6,False,0.0,30.1,5.1,17.9,65.61,28.5,4.0,79.3,31227,0.88,61.9,0.89,0.92,ai_enhanced
2024-06-26 05:47:00,5,2,False,0.0,18.0,25.2,4.7,47.45,28.5,4.2,77.5,22054,0.86,135.2,0.8,0.92,ai_enhanced
2024-06-13 15:36:00,15,3,False,0.0,31.9,1.4,13.6,47.68,28.5,4.5,77.8,22262,0.87,137.5,0.89,0.92,ai_enhanced
2024-06-30 10:38:00,10,6,False,0.0,22.9,1.6,11.7,68.21,28.5,4.2,82.5,33751,0.92,81.0,0.82,0.92,ai_enhanced
2024-06-20 22:54:00,22,3,True,1.31,29.7,3.6,1.8,174.79,32.1,5.3,93.7,98289,0.95,147.8,0.83,0.87,ai_enhanced
2024-06-29 21:35:00,21,5,False,0.0,31.8,4.6,18.4,69.14,28.5,4.5,83.6,34680,0.93,71.4,0.85,0.92,ai_enhanced
2024-06-16 10:36:00,10,6,True,3.3,19.2,6.3,4.3,216.91,33.2,5.8,86.2,112124,0.87,84.8,0.78,0.87,ai_enhanced
2024-06-07 09:38:00,9,4,False,0.0,32.4,7.4,16.7,78.49,28.5,4.5,80.1,37709,0.89,158.6,0.89,0.92,ai_enhanced
2024-06-11 03:22:00,3,1,False,0.0,29.4,12.1,11.3,50.31,28.5,4.6,82.1,24792,0.92,152.1,0.93,0.92,ai_enhanced
2024-06-28 02:47:00,2,4,False,0.0,14.1,6.2,20.0,47.22,28.5,4.4,77.1,21835,0.86,155.1,0.81,0.92,ai_enhanced
2024-06-17 10:25:00,10,0,False,0.0,21.9,4.1,20.0,49.42,28.5,4.5,80.7,23916,0.9,178.8,0.92,0.92,ai_enhanced
2024-06-23 10:07:00,10,6,True,2.4,23.4,8.6,4.1,219.43,32.7,5.6,87.2,114750,0.88,87.7,0.81,0.87,ai_enhanced
2024-06-30 02:48:00,2,6,False,0.0,25.1,3.0,15.7,64.3,28.5,3.8,77.7,29996,0.87,122.4,0.95,0.92,ai_enhanced
2024-06-21 23:45:00,23,4,True,0.46,31.0,13.9,4.5,105.65,31.6,5.2,82.6,52367,0.87,155.8,0.92,0.87,ai_enhanced
2024-06-18 00:36:00,0,1,False,0.0,7.5,13.4,19.9,51.57,28.5,4.4,84.2,26051,0.94,134.1,0.84,0.92,ai_enhanced
2024-06-17 21:01:00,21,0,False,0.0,22.0,38.0,12.8,51.35,28.5,3.9,83.8,25824,0.94,117.5,0.94,0.92,ai_enhanced
2024-06-27 01:04:00,1,3,False,0.0,15.1,3.3,15.2,46.77,28.5,4.4,76.3,21426,0.85,115.4,0.91,0.92,ai_enhanced
2024-06-13 23:16:00,23,3,False,0.0,22.4,0.6,10.3,47.15,28.5,4.2,77.0,21771,0.86,169.5,0.78,0.92,ai_enhanced
2024-06-20 06:41:00,6,3,False,0.0,23.7,1.5,9.7,49.44,28.5,4.4,80.7,23936,0.9,106.0,0.85,0.92,ai_enhanced
2024-06-18 05:22:00,5,1,False,0.0,5.5,4.2,20.0,49.18,28.5,3.9,80.3,23693,0.9,86.1,0.77,0.92,ai_enhanced
2024-06-19 18:40:00,18,2,True,2.74,13.4,3.7,7.6,273.5,32.9,5.6,91.7,150407,0.93,86.0,0.9,0.87,ai_enhanced
2024-06-14 07:58:00,7,4,False,0.0,16.7,1.6,11.1,75.4,28.5,4.0,76.9,34797,0.86,145.6,0.84,0.92,ai_enhanced
2024-06-19 10:33:00,10,2,False,0.0,34.1,2.9,15.0,48.72,28.5,3.9,79.5,23246,0.89,92.0,0.82,0.92,ai_enhanced
2024-06-24 04:57:00,4,0,True,0.41,31.8,18.8,8.2,104.48,31.6,5.1,81.7,51206,0.86,78.4,0.84,0.87,ai_enhanced
2024-06-01 09:39:00,9,5,False,0.0,28.5,24.9,19.1,102.64,28.5,4.2,77.6,47767,0.87,134.6,0.79,0.92,ai_enhanced
2024-06-20 18:01:00,18,3,False,0.0,20.8,17.1,8.0,83.41,28.5,3.9,85.1,42592,0.95,98.1,0.88,0.92,ai_enhanced
2024-06-27 10:04:00,10,3,False,0.0,25.2,3.6,4.3,50.03,28.5,4.2,81.7,24515,0.91,102.5,0.88,0.92,ai_enhanced
2024-06-25 19:42:00,19,1,True,1.82,33.7,6.1,2.0,275.26,32.4,5.4,92.2,152350,0.93,64.9,0.79,0.87,ai_enhanced
2024-06-27 14:15:00,14,3,False,0.0,16.1,0.7,7.0,49.1,28.5,4.0,80.2,23614,0.89,138.4,0.79,0.92,ai_enhanced
2024-06-22 00:27:00,0,5,False,0.0,19.1,1.9,17.5,69.76,28.5,3.9,84.4,35309,0.94,159.1,0.84,0.92,ai_enhanced
2024-06-10 14:52:00,14,0,False,0.0,23.1,6.4,18.0,49.48,28.5,3.8,80.8,23983,0.9,79.7,0.8,0.92,ai_enhanced
2024-06-23 22:03:00,22,6,True,7.88,22.0,15.5,2.5,339.27,35.9,6.7,95.0,193385,0.92,79.7,0.83,0.87,ai_enhanced
2024-06-10 04:36:00,4,0,False,0.0,16.1,1.3,20.0,48.71,28.5,4.2,79.5,23235,0.89,172.3,0.85,0.92,ai_enhanced
