timestamp,hour,day_of_week,is_raining,rain_intensity,temperature,wind_speed,visibility,revenue_per_min,trip_duration,wait_time,utilization_rate,daily_earnings,positioning_efficiency,weather_response_delay,operation_type
2024-06-16 06:06:00,6,6,False,0.0,26.3,10.6,16.6,38.34,32.4,6.7,43.7,10048,0.61,42.1,traditional
2024-06-16 19:36:00,19,6,True,1.25,12.9,3.4,3.4,108.39,44.1,11.0,58.1,37804,0.77,30.4,traditional
2024-06-23 14:51:00,14,6,False,0.0,13.0,4.2,20.0,37.82,32.4,7.0,43.1,9778,0.6,42.5,traditional
2024-06-27 01:35:00,1,3,False,0.0,14.1,7.2,9.7,36.79,32.4,8.0,50.3,11105,0.7,44.9,traditional
2024-06-12 22:14:00,22,2,False,0.0,12.3,26.6,12.8,39.19,32.4,6.2,53.6,12601,0.75,43.8,traditional
2024-06-09 16:16:00,16,6,False,0.0,36.3,2.0,13.3,56.66,32.4,8.0,54.8,18621,0.75,18.3,traditional
2024-06-02 09:46:00,9,6,False,0.0,27.1,5.2,14.6,66.17,32.4,6.5,53.8,21379,0.75,17.4,traditional
2024-06-26 07:22:00,7,2,False,0.0,31.1,1.3,13.5,53.87,32.4,6.1,52.6,17002,0.74,31.6,traditional
2024-06-16 17:23:00,17,6,False,0.0,25.1,7.2,9.8,54.31,32.4,5.9,44.2,14402,0.62,15.8,traditional
2024-06-29 17:26:00,17,5,False,0.0,28.7,7.6,13.6,61.98,32.4,5.7,50.4,18756,0.71,41.3,traditional
2024-06-25 09:14:00,9,1,True,0.29,13.7,2.9,1.2,61.89,42.6,10.4,47.8,17732,0.65,19.1,traditional
2024-06-04 16:17:00,16,1,False,0.0,28.3,1.2,12.8,40.92,32.4,7.9,55.9,13737,0.78,43.9,traditional
2024-06-05 15:52:00,15,2,True,0.89,17.4,8.5,0.5,53.71,43.6,10.8,58.0,18699,0.79,34.5,traditional
2024-06-09 07:07:00,7,6,False,0.0,26.7,17.5,8.3,69.89,32.4,5.7,56.9,23852,0.8,33.7,traditional
2024-06-17 10:28:00,10,0,False,0.0,7.6,2.9,7.9,37.32,32.4,5.7,51.0,11425,0.71,40.7,traditional
2024-06-21 05:33:00,5,4,False,0.0,16.3,25.1,13.6,32.76,32.4,6.8,44.8,8802,0.63,37.2,traditional
2024-06-24 17:03:00,17,0,False,0.0,11.3,3.2,19.5,49.98,32.4,7.0,48.8,14638,0.68,18.7,traditional
2024-06-03 05:42:00,5,0,False,0.0,4.2,6.3,14.8,37.72,32.4,6.2,43.8,9904,0.6,19.0,traditional
2024-06-16 08:50:00,8,6,False,0.0,23.7,17.7,20.0,53.32,32.4,7.4,43.4,13882,0.61,26.5,traditional
2024-06-07 17:02:00,17,4,False,0.0,16.8,2.3,13.0,57.39,32.4,7.0,56.0,19295,0.78,32.3,traditional
2024-06-05 16:55:00,16,2,False,0.0,13.1,13.6,7.1,32.63,32.4,6.8,44.6,8732,0.62,21.7,traditional
2024-06-30 06:21:00,6,6,False,0.0,27.7,7.1,10.7,46.85,32.4,7.4,53.4,15006,0.75,35.8,traditional
2024-06-06 14:06:00,14,3,True,1.17,25.6,4.1,6.1,53.0,44.0,11.0,47.8,15186,0.63,21.6,traditional
2024-06-15 19:30:00,19,5,False,0.0,43.6,3.5,20.0,73.2,32.4,6.3,50.5,22200,0.69,35.7,traditional
2024-06-18 04:20:00,4,1,False,0.0,6.4,0.7,10.9,33.36,32.4,7.3,45.6,9130,0.64,20.6,traditional
2024-06-06 13:53:00,13,3,False,0.0,12.3,0.6,9.5,40.95,32.4,6.7,56.0,13758,0.78,27.8,traditional
2024-06-15 06:46:00,6,5,False,0.0,22.8,16.4,16.1,46.49,32.4,7.4,53.0,14771,0.74,37.4,traditional
2024-06-26 08:42:00,8,2,False,0.0,22.5,7.7,14.7,57.42,32.4,6.1,56.1,19320,0.78,33.3,traditional
2024-06-12 14:22:00,14,2,False,0.0,26.3,1.3,18.9,37.29,32.4,5.6,51.0,11408,0.71,25.5,traditional
2024-06-05 19:46:00,19,2,False,0.0,17.1,3.5,20.0,51.24,32.4,7.4,50.0,15380,0.7,25.1,traditional
2024-06-28 09:26:00,9,4,True,2.57,31.3,1.0,9.8,77.91,46.3,12.0,50.1,23438,0.67,25.3,traditional
2024-06-26 06:45:00,6,2,False,0.0,19.0,16.8,16.2,31.77,32.4,7.2,43.4,8280,0.61,31.1,traditional
2024-06-30 17:24:00,17,6,False,0.0,28.0,0.3,7.5,54.68,32.4,6.6,44.5,14599,0.62,38.1,traditional
2024-06-03 14:50:00,14,0,True,0.87,21.6,8.0,8.3,46.12,43.5,10.8,49.8,13784,0.68,35.9,traditional
2024-06-28 04:33:00,4,4,False,0.0,26.0,5.9,20.0,38.74,32.4,8.1,53.0,12313,0.74,39.9,traditional
2024-06-08 19:26:00,19,5,True,0.3,15.5,5.2,5.0,85.02,42.6,10.4,54.7,27891,0.74,27.0,traditional
2024-06-12 16:36:00,16,2,True,5.22,6.3,8.8,2.3,70.48,50.6,13.7,48.6,20543,0.61,37.8,traditional
2024-06-02 23:20:00,23,6,False,0.0,27.8,11.9,11.8,46.21,32.4,7.4,52.6,14597,0.74,23.9,traditional
2024-06-05 05:15:00,5,2,False,0.0,23.9,5.1,12.0,40.38,32.4,5.5,55.2,13372,0.77,28.2,traditional
2024-06-20 13:10:00,13,3,True,0.97,15.7,7.4,7.0,44.76,43.7,10.9,48.4,12987,0.66,44.5,traditional
2024-06-04 12:17:00,12,1,True,2.7,18.8,11.1,10.9,62.04,46.5,12.0,55.9,20809,0.74,24.1,traditional
2024-06-27 20:35:00,20,3,False,0.0,7.4,7.4,10.6,33.78,32.4,6.9,46.2,9363,0.65,21.6,traditional
2024-06-13 12:36:00,12,3,False,0.0,14.8,2.2,13.8,33.05,32.4,5.5,45.2,8957,0.63,19.9,traditional
2024-06-10 08:51:00,8,0,False,0.0,31.1,5.6,16.9,52.96,32.4,7.3,51.7,16436,0.72,17.8,traditional
2024-06-30 03:55:00,3,6,False,0.0,32.2,9.4,13.6,44.43,32.4,7.4,50.6,13495,0.71,18.6,traditional
2024-06-08 11:37:00,11,5,False,0.0,23.1,11.3,1.0,41.81,32.4,7.7,47.6,11947,0.67,26.8,traditional
2024-06-15 22:56:00,22,5,True,3.06,23.0,10.1,2.7,74.39,47.1,12.3,55.9,24931,0.74,20.0,traditional
2024-06-11 12:42:00,12,1,False,0.0,27.6,6.2,11.2,33.53,32.4,6.2,45.8,9222,0.64,24.8,traditional
2024-06-27 17:58:00,17,3,False,0.0,19.9,10.8,20.0,47.06,32.4,6.4,46.0,12973,0.64,35.1,traditional
2024-06-11 16:26:00,16,1,False,0.0,20.8,2.9,18.0,32.92,32.4,5.7,45.0,8889,0.63,16.2,traditional
2024-06-16 12:26:00,12,6,True,3.9,25.6,6.7,5.7,77.54,48.4,12.9,58.2,27091,0.77,38.1,traditional
2024-06-14 14:30:00,14,4,True,4.73,32.7,2.5,5.0,54.41,49.8,13.4,49.0,16007,0.65,22.7,traditional
2024-06-08 07:20:00,7,5,False,0.0,19.6,12.6,7.3,69.49,32.4,5.8,56.6,23580,0.79,28.4,traditional
2024-06-19 16:21:00,16,2,True,6.29,31.7,5.9,7.2,85.16,52.3,14.5,58.7,29993,0.74,33.0,traditional
2024-06-13 11:40:00,11,3,False,0.0,11.9,1.7,20.0,32.6,32.4,7.7,44.6,8716,0.62,34.7,traditional
2024-06-29 20:28:00,20,5,False,0.0,24.4,7.9,12.4,41.91,32.4,5.8,47.7,12005,0.67,17.6,traditional
2024-06-05 16:49:00,16,2,True,2.19,14.2,27.1,0.5,62.84,45.7,11.7,56.6,21348,0.75,19.1,traditional
2024-06-03 13:28:00,13,0,False,0.0,11.7,2.5,8.2,31.88,32.4,6.3,43.6,8336,0.61,35.0,traditional
2024-06-15 07:34:00,7,5,True,8.47,18.6,1.8,2.7,145.4,55.8,16.0,59.6,52039,0.75,23.6,traditional
2024-06-06 13:36:00,13,3,False,0.0,36.7,5.9,13.0,38.62,32.4,7.1,44.8,10380,0.62,26.5,traditional
2024-06-22 20:31:00,20,5,False,0.0,10.6,10.4,14.8,46.05,32.4,5.9,52.5,14493,0.73,30.8,traditional
2024-06-01 08:39:00,8,5,False,0.0,22.5,1.9,10.8,64.04,32.4,5.5,52.1,20026,0.73,25.2,traditional
2024-06-28 12:03:00,12,4,False,0.0,25.4,8.3,11.7,40.91,32.4,6.2,55.9,13729,0.78,44.1,traditional
2024-06-17 16:21:00,16,0,False,0.0,28.5,19.0,15.8,35.4,32.4,5.6,48.4,10281,0.68,19.5,traditional
2024-06-18 09:25:00,9,1,False,0.0,53.2,20.6,20.0,58.55,32.4,7.2,48.5,17045,0.67,23.7,traditional
2024-06-29 14:17:00,14,5,False,0.0,20.3,5.8,18.8,49.3,32.4,7.5,56.2,16615,0.79,29.0,traditional
2024-06-05 23:53:00,23,2,True,0.13,20.8,8.1,2.0,51.13,42.3,10.3,55.2,16947,0.75,41.4,traditional
2024-06-21 04:10:00,4,4,True,1.65,29.4,4.9,6.9,63.31,44.8,11.3,57.0,21671,0.76,39.3,traditional
2024-06-24 04:49:00,4,0,False,0.0,13.4,0.3,15.7,41.1,32.4,5.6,56.2,13854,0.79,41.9,traditional
2024-06-20 16:04:00,16,3,False,0.0,10.8,5.4,20.0,36.88,32.4,6.3,50.4,11158,0.71,37.7,traditional
2024-06-02 02:51:00,2,6,False,0.0,34.3,3.0,20.0,46.05,32.4,7.5,52.5,14495,0.73,28.4,traditional
2024-06-23 01:46:00,1,6,False,0.0,11.6,3.8,14.4,47.41,32.4,6.3,54.0,15366,0.76,23.7,traditional
2024-06-21 21:36:00,21,4,True,1.06,33.4,0.3,8.3,59.67,43.8,10.9,53.8,19249,0.71,30.9,traditional
2024-06-11 08:23:00,8,1,False,0.0,31.6,2.0,16.4,45.32,32.4,6.5,44.3,12032,0.62,40.0,traditional
2024-06-11 15:38:00,15,1,False,0.0,18.6,0.5,12.4,34.72,32.4,5.9,47.5,9887,0.66,42.8,traditional
2024-06-27 07:53:00,7,3,True,1.33,20.1,7.4,17.4,91.03,44.3,11.1,58.6,32001,0.78,43.8,traditional
2024-06-08 12:47:00,12,5,False,0.0,17.6,10.5,19.0,43.6,32.4,6.0,49.7,12994,0.69,35.2,traditional
2024-06-03 02:37:00,2,0,False,0.0,7.3,2.9,7.0,37.11,32.4,7.0,50.7,11296,0.71,41.3,traditional
2024-06-08 03:32:00,3,5,False,0.0,36.9,3.9,10.8,48.13,32.4,5.5,46.5,13435,0.64,45.0,traditional
2024-06-10 03:15:00,3,0,False,0.0,15.7,6.7,13.8,38.28,32.4,7.2,52.3,12019,0.73,23.4,traditional
2024-06-10 23:51:00,23,0,False,0.0,7.3,1.5,5.9,32.27,32.4,7.1,44.1,8540,0.62,30.4,traditional
2024-06-28 17:06:00,17,4,True,0.17,9.2,1.1,4.9,61.42,42.4,10.3,47.4,17464,0.65,34.8,traditional
2024-06-02 17:04:00,17,6,False,0.0,41.8,15.2,20.0,78.0,32.4,7.1,53.9,25204,0.74,39.2,traditional
2024-06-13 22:30:00,22,3,True,2.03,36.6,20.0,3.3,63.62,45.4,11.6,49.1,18738,0.63,43.4,traditional
2024-06-22 23:07:00,23,5,False,0.0,21.0,9.1,8.3,49.23,32.4,5.5,56.1,16567,0.78,32.0,traditional
2024-06-23 16:49:00,16,6,True,0.4,15.8,20.7,10.1,59.61,42.8,10.5,53.7,19192,0.73,15.7,traditional
2024-06-06 19:34:00,19,3,False,0.0,21.9,12.1,20.0,58.33,32.4,6.2,57.0,19936,0.8,28.5,traditional
2024-06-10 07:06:00,7,0,False,0.0,31.6,8.2,15.4,51.35,32.4,7.6,50.1,15450,0.7,17.2,traditional
2024-06-07 18:03:00,18,4,False,0.0,16.5,1.5,13.7,52.19,32.4,7.2,51.0,15962,0.71,26.0,traditional
2024-06-09 02:55:00,2,6,False,0.0,21.8,0.6,20.0,39.94,32.4,7.8,45.5,10905,0.64,34.6,traditional
2024-06-03 20:54:00,20,0,False,0.0,22.6,1.0,12.3,38.3,32.4,5.9,52.4,12033,0.73,24.5,traditional
2024-06-18 00:38:00,0,1,False,0.0,23.3,1.3,10.8,36.18,32.4,5.7,49.5,10739,0.69,22.6,traditional
2024-06-21 09:23:00,9,4,False,0.0,19.2,7.7,20.0,51.99,32.4,8.1,50.8,15838,0.71,15.0,traditional
2024-06-21 21:16:00,21,4,True,2.91,11.2,12.8,7.1,63.7,46.8,12.2,57.4,21938,0.76,16.1,traditional
2024-06-20 09:37:00,9,3,True,1.62,13.7,7.1,6.5,75.67,44.7,11.3,48.7,22111,0.65,23.7,traditional
2024-06-08 03:49:00,3,5,True,0.38,34.3,12.1,1.9,51.59,42.7,10.5,46.4,14378,0.63,26.8,traditional
2024-06-09 21:39:00,21,6,False,0.0,16.9,20.3,12.4,46.88,32.4,5.6,53.4,15022,0.75,16.3,traditional
2024-06-13 07:19:00,7,3,False,0.0,21.7,2.8,11.0,53.67,32.4,6.0,52.4,16877,0.73,27.5,traditional
2024-06-26 22:48:00,22,2,False,0.0,31.4,11.6,8.8,33.89,32.4,5.4,46.3,9418,0.65,32.8,traditional
2024-06-30 03:10:00,3,6,False,0.0,26.3,13.0,8.5,45.17,32.4,7.3,51.5,13946,0.72,19.2,traditional
2024-06-17 21:26:00,21,0,False,0.0,31.5,8.4,20.0,32.74,32.4,6.1,44.8,8795,0.63,33.9,traditional
2024-06-13 03:49:00,3,3,False,0.0,20.8,5.5,20.0,41.81,32.4,7.3,57.2,14337,0.8,24.1,traditional
2024-06-22 23:17:00,23,5,True,0.24,12.3,11.0,4.0,52.97,42.5,10.4,47.7,15159,0.65,20.1,traditional
2024-06-12 01:00:00,1,2,False,0.0,6.9,12.1,17.8,33.17,32.4,6.7,45.4,9027,0.63,17.4,traditional
2024-06-17 16:06:00,16,0,False,0.0,33.5,6.4,16.4,39.85,32.4,7.5,54.5,13025,0.76,18.3,traditional
2024-06-24 14:47:00,14,0,False,0.0,28.2,1.9,17.2,34.91,32.4,6.8,47.7,9995,0.67,17.0,traditional
2024-06-29 16:47:00,16,5,False,0.0,22.4,0.3,13.1,46.51,32.4,7.4,53.0,14784,0.74,17.6,traditional
2024-06-08 00:35:00,0,5,False,0.0,17.9,1.2,11.6,40.53,32.4,5.9,46.2,11227,0.65,38.9,traditional
2024-06-25 20:13:00,20,1,False,0.0,17.3,18.5,9.8,36.42,32.4,6.3,49.8,10880,0.7,43.1,traditional
2024-06-23 04:41:00,4,6,False,0.0,18.5,2.2,20.0,44.76,32.4,5.8,51.0,13692,0.71,44.1,traditional
2024-06-26 23:53:00,23,2,True,2.96,7.5,5.8,8.7,65.09,46.9,12.2,58.7,22908,0.78,32.7,traditional
2024-06-04 20:34:00,20,1,False,0.0,32.4,9.8,19.9,35.0,32.4,7.8,47.9,10051,0.67,43.9,traditional
2024-06-27 23:14:00,23,3,False,0.0,26.0,6.6,15.1,39.14,32.4,7.2,53.5,12567,0.75,38.8,traditional
2024-06-16 03:23:00,3,6,False,0.0,16.0,3.2,20.0,48.54,32.4,6.1,55.3,16105,0.77,29.4,traditional
2024-06-15 22:55:00,22,5,True,7.26,22.7,1.1,0.5,103.55,53.9,15.1,59.5,36950,0.75,42.1,traditional
2024-06-14 23:52:00,23,4,True,1.11,41.7,20.9,5.1,74.37,43.9,11.0,57.4,25605,0.74,26.5,traditional
2024-06-25 01:29:00,1,1,False,0.0,26.4,26.5,16.4,35.65,32.4,6.8,48.7,10423,0.68,38.9,traditional
2024-06-16 09:33:00,9,6,False,0.0,34.7,0.9,9.8,60.5,32.4,6.0,49.2,17870,0.69,29.7,traditional
2024-06-27 10:38:00,10,3,False,0.0,26.9,19.8,20.0,36.12,32.4,6.3,49.4,10704,0.69,43.7,traditional
2024-06-15 21:27:00,21,5,False,0.0,17.4,4.0,15.6,47.05,32.4,5.6,53.6,15133,0.75,17.2,traditional
2024-06-13 18:52:00,18,3,False,0.0,14.6,10.0,3.2,51.95,32.4,6.3,50.7,15814,0.71,26.1,traditional
2024-06-27 04:58:00,4,3,False,0.0,29.0,10.9,19.0,41.05,32.4,7.7,56.1,13824,0.78,15.6,traditional
2024-06-17 18:44:00,18,0,False,0.0,19.5,4.6,15.4,58.1,32.4,7.8,56.7,19777,0.79,33.0,traditional
2024-06-10 02:20:00,2,0,True,0.83,18.6,2.4,6.9,52.0,43.5,10.8,56.2,17525,0.76,43.3,traditional
2024-06-17 10:06:00,10,0,False,0.0,22.4,4.7,9.8,40.1,32.4,6.7,54.8,13193,0.77,24.3,traditional
2024-06-29 01:40:00,1,5,False,0.0,22.4,17.5,16.6,39.05,32.4,6.8,44.5,10423,0.62,22.0,traditional
2024-06-11 18:42:00,18,1,False,0.0,26.0,4.1,16.0,57.25,32.4,7.9,55.9,19201,0.78,40.8,traditional
2024-06-28 15:40:00,15,4,False,0.0,18.7,5.4,8.7,40.87,32.4,7.4,55.9,13698,0.78,21.4,traditional
2024-06-14 17:15:00,17,4,False,0.0,31.0,5.6,17.1,47.58,32.4,6.4,46.5,13266,0.65,18.1,traditional
2024-06-30 04:56:00,4,6,False,0.0,29.5,1.0,4.6,43.37,32.4,6.9,49.4,12858,0.69,28.6,traditional
2024-06-29 21:29:00,21,5,True,2.14,20.4,0.2,4.1,62.47,45.6,11.7,46.9,17580,0.62,20.3,traditional
2024-06-19 16:56:00,16,2,True,0.93,31.0,1.0,8.5,45.83,43.6,10.8,49.5,13616,0.67,38.4,traditional
2024-06-25 18:53:00,18,1,False,0.0,0.6,6.2,20.0,61.56,32.4,6.0,51.0,18837,0.7,28.9,traditional
2024-06-08 11:33:00,11,5,False,0.0,21.7,0.7,15.4,50.19,32.4,7.0,57.2,17218,0.8,39.8,traditional
2024-06-30 15:46:00,15,6,True,4.52,15.4,6.4,4.8,66.76,49.4,13.3,50.1,20078,0.66,15.6,traditional
2024-06-07 07:58:00,7,4,True,2.59,32.7,1.1,4.4,86.67,46.3,12.0,55.8,29006,0.74,28.1,traditional
2024-06-29 22:41:00,22,5,True,3.63,14.7,2.9,3.7,70.65,48.0,12.7,53.1,22490,0.7,41.2,traditional
2024-06-21 11:45:00,11,4,True,0.07,33.6,1.4,5.5,49.72,42.2,10.2,53.7,16025,0.73,40.1,traditional
2024-06-06 08:16:00,8,3,False,0.0,21.8,1.2,16.0,55.32,32.4,7.8,54.0,17931,0.76,36.8,traditional
2024-06-20 10:17:00,10,3,True,4.89,18.7,1.2,5.8,56.8,50.0,13.5,51.2,17440,0.68,24.7,traditional
2024-06-18 22:04:00,22,1,False,0.0,20.2,12.1,9.6,38.6,32.4,5.7,52.8,12219,0.74,16.0,traditional
2024-06-07 05:05:00,5,4,False,0.0,26.8,4.6,3.3,34.37,32.4,5.9,47.0,9687,0.66,29.3,traditional
2024-06-26 15:08:00,15,2,True,0.84,24.8,20.6,8.3,52.27,43.5,10.8,56.5,17709,0.77,34.3,traditional
2024-06-26 01:36:00,1,2,False,0.0,31.1,18.2,8.6,36.21,32.4,8.0,49.5,10757,0.69,38.5,traditional
2024-06-01 08:47:00,8,5,False,0.0,23.4,16.8,11.2,62.45,32.4,7.7,50.8,19043,0.71,17.4,traditional
2024-06-30 20:10:00,20,6,True,2.07,15.3,13.8,3.2,69.57,45.5,11.6,52.2,21803,0.69,44.6,traditional
2024-06-15 12:46:00,12,5,False,0.0,17.3,1.8,20.0,46.0,32.4,6.7,52.4,14465,0.73,34.6,traditional
2024-06-16 13:52:00,13,6,True,0.43,11.9,12.6,9.3,51.27,42.8,10.5,46.2,14200,0.63,29.7,traditional
2024-06-13 05:06:00,5,3,False,0.0,20.5,2.2,10.5,38.03,32.4,7.1,52.0,11864,0.73,43.6,traditional
2024-06-16 03:48:00,3,6,True,3.87,21.8,12.7,4.2,64.03,48.4,12.8,48.1,18468,0.64,31.8,traditional
2024-06-16 20:52:00,20,6,False,0.0,32.0,22.1,17.2,41.15,32.4,6.1,46.9,11572,0.66,17.0,traditional
2024-06-24 14:10:00,14,0,False,0.0,16.1,11.1,17.6,31.51,32.4,5.6,43.1,8142,0.6,35.2,traditional
2024-06-25 10:32:00,10,1,False,0.0,19.0,1.1,18.6,35.38,32.4,7.2,48.4,10268,0.68,39.6,traditional
2024-06-06 08:36:00,8,3,False,0.0,27.3,1.2,7.0,44.42,32.4,6.0,43.4,11560,0.61,27.1,traditional
2024-06-25 16:02:00,16,1,False,0.0,30.8,8.5,13.0,33.86,32.4,7.9,46.3,9403,0.65,30.3,traditional
2024-06-11 12:11:00,12,1,True,9.36,23.4,0.9,4.0,73.31,57.3,16.6,50.5,22225,0.64,23.5,traditional
2024-06-29 16:21:00,16,5,False,0.0,27.3,11.1,16.3,42.88,32.4,7.8,48.9,12570,0.68,41.0,traditional
2024-06-28 01:05:00,1,4,False,0.0,22.9,2.4,19.1,34.9,32.4,7.0,47.7,9990,0.67,15.9,traditional
2024-06-26 12:07:00,12,2,False,0.0,31.4,15.1,20.0,38.17,32.4,6.0,52.2,11950,0.73,31.1,traditional
2024-06-28 04:20:00,4,4,False,0.0,24.4,6.4,5.0,38.3,32.4,7.2,52.4,12030,0.73,17.7,traditional
2024-06-13 03:34:00,3,3,False,0.0,14.7,9.1,16.9,34.88,32.4,7.7,47.7,9981,0.67,16.8,traditional
2024-06-25 09:40:00,9,1,False,0.0,23.4,31.2,20.0,52.74,32.4,6.6,51.5,16296,0.72,35.8,traditional
2024-06-07 17:01:00,17,4,False,0.0,23.2,9.4,17.8,55.11,32.4,6.0,53.8,17792,0.75,17.8,traditional
2024-06-21 10:14:00,10,4,False,0.0,18.8,0.8,19.1,38.86,32.4,7.2,53.1,12389,0.74,24.1,traditional
2024-06-19 16:12:00,16,2,False,0.0,13.3,4.3,16.7,41.55,32.4,7.2,56.8,14158,0.79,40.6,traditional
2024-06-08 07:33:00,7,5,False,0.0,11.7,11.2,13.2,54.67,32.4,5.6,44.5,14594,0.62,39.3,traditional
2024-06-14 07:15:00,7,4,True,1.03,11.1,2.3,8.9,73.46,43.8,10.9,47.3,20838,0.63,19.7,traditional
2024-06-10 04:21:00,4,0,True,0.92,23.5,4.2,5.4,54.14,43.6,10.8,58.5,18998,0.8,25.4,traditional
2024-06-23 21:03:00,21,6,False,0.0,21.4,7.4,12.2,45.51,32.4,7.1,51.8,14158,0.73,43.2,traditional
2024-06-30 16:32:00,16,6,False,0.0,9.9,3.3,8.7,38.27,32.4,6.7,43.6,10010,0.61,42.7,traditional
2024-06-28 15:29:00,15,4,True,2.66,32.1,2.8,1.8,63.07,46.4,12.0,56.8,21503,0.75,32.8,traditional
2024-06-24 13:12:00,13,0,False,0.0,13.7,3.4,20.0,37.7,32.4,8.0,51.5,11657,0.72,21.4,traditional
2024-06-27 18:19:00,18,3,True,8.25,12.2,5.0,1.4,119.84,55.5,15.8,59.0,42417,0.74,36.5,traditional
2024-06-16 22:58:00,22,6,False,0.0,22.8,6.9,19.0,49.69,32.4,7.1,56.6,16877,0.79,24.6,traditional
2024-06-01 00:24:00,0,5,True,3.78,24.3,6.0,4.5,74.12,48.2,12.8,55.7,24751,0.74,28.1,traditional
2024-06-07 22:22:00,22,4,False,0.0,19.1,2.4,20.0,37.89,32.4,6.6,51.8,11776,0.72,30.6,traditional
2024-06-16 09:07:00,9,6,False,0.0,18.7,7.7,15.1,68.27,32.4,6.8,55.6,22754,0.78,42.9,traditional
2024-06-19 16:55:00,16,2,True,6.49,17.1,21.7,7.7,84.96,52.6,14.6,58.6,29852,0.74,24.5,traditional
2024-06-11 20:53:00,20,1,False,0.0,37.1,8.7,16.1,44.46,32.4,6.6,51.6,13756,0.71,42.1,traditional
2024-06-28 15:14:00,15,4,True,5.53,21.2,2.0,7.5,74.5,51.1,14.0,51.3,22950,0.65,15.6,traditional
2024-06-25 02:37:00,2,1,False,0.0,24.4,9.5,16.9,40.77,32.4,7.6,55.7,13632,0.78,30.5,traditional
2024-06-27 00:51:00,0,3,True,1.33,32.3,0.6,10.0,59.74,44.3,11.1,53.8,19294,0.71,23.6,traditional
2024-06-05 00:02:00,0,2,False,0.0,30.1,5.9,11.8,37.47,32.4,7.9,51.2,11519,0.72,17.7,traditional
2024-06-20 09:10:00,9,3,False,0.0,23.6,3.7,15.9,55.02,32.4,6.2,53.7,17734,0.75,26.2,traditional
2024-06-21 04:32:00,4,4,True,5.37,12.2,0.6,6.1,74.96,50.8,13.9,51.7,23239,0.65,16.9,traditional
2024-06-15 16:17:00,16,5,True,0.19,12.6,21.8,4.5,53.64,42.4,10.3,48.3,15542,0.66,32.4,traditional
2024-06-15 09:43:00,9,5,False,0.0,28.6,1.8,16.3,59.85,32.4,6.1,48.7,17489,0.68,17.5,traditional
2024-06-27 22:09:00,22,3,False,0.0,13.2,8.1,20.0,34.29,32.4,7.2,46.9,9644,0.66,34.0,traditional
2024-06-23 02:20:00,2,6,True,2.14,20.6,0.4,8.1,66.1,45.6,11.7,49.6,19682,0.66,36.2,traditional
2024-06-23 01:26:00,1,6,True,0.35,15.2,8.5,9.1,53.78,42.7,10.4,48.4,15622,0.66,16.3,traditional
2024-06-30 08:25:00,8,6,True,2.89,14.7,10.8,7.3,92.3,46.8,12.2,49.5,27418,0.66,22.5,traditional
2024-06-24 02:14:00,2,0,False,0.0,23.0,24.8,20.0,38.62,32.4,7.7,52.8,12232,0.74,39.5,traditional
2024-06-22 11:41:00,11,5,True,0.37,40.4,4.1,7.6,74.59,42.7,10.5,57.2,25620,0.76,23.7,traditional
2024-06-17 14:28:00,14,0,False,0.0,19.5,6.3,10.8,34.61,32.4,6.2,47.3,9828,0.66,25.0,traditional
2024-06-03 00:41:00,0,0,False,0.0,26.2,4.7,5.2,40.87,32.4,7.0,55.9,13701,0.78,18.9,traditional
2024-06-19 02:18:00,2,2,False,0.0,30.4,10.7,14.2,38.95,32.4,6.8,53.3,12447,0.74,25.8,traditional
2024-06-30 22:46:00,22,6,False,0.0,39.9,4.2,14.3,48.53,32.4,7.5,46.9,13662,0.64,25.4,traditional
2024-06-17 23:11:00,23,0,False,0.0,21.4,5.6,16.1,41.76,32.4,6.1,57.1,14302,0.8,30.4,traditional
2024-06-17 20:29:00,20,0,False,0.0,30.5,18.0,16.3,38.51,32.4,7.3,52.7,12167,0.74,31.7,traditional
2024-06-03 22:46:00,22,0,False,0.0,34.5,5.5,16.8,40.78,32.4,6.0,55.8,13643,0.78,32.8,traditional
2024-06-20 19:06:00,19,3,False,0.0,25.2,14.3,19.9,45.21,32.4,7.5,44.1,11976,0.62,36.0,traditional
2024-06-16 09:10:00,9,6,False,0.0,27.4,5.9,15.1,57.43,32.4,5.9,46.7,16103,0.65,38.4,traditional
2024-06-07 04:07:00,4,4,False,0.0,19.4,10.5,20.0,31.96,32.4,7.3,43.7,8379,0.61,23.6,traditional
2024-06-06 15:01:00,15,3,True,0.95,30.3,0.8,5.6,53.38,43.7,10.8,57.7,18469,0.79,42.5,traditional
2024-06-17 15:44:00,15,0,True,0.29,20.0,19.0,1.2,50.57,42.6,10.4,54.6,16573,0.74,41.2,traditional
2024-06-11 21:05:00,21,1,False,0.0,24.1,19.7,13.3,38.76,32.4,5.8,53.0,12325,0.74,25.6,traditional
2024-06-11 01:30:00,1,1,False,0.0,36.0,12.2,20.0,38.55,32.4,6.6,44.7,10341,0.61,33.2,traditional
2024-06-11 06:01:00,6,1,False,0.0,14.0,1.4,16.0,39.78,32.4,7.1,54.4,12982,0.76,39.6,traditional
2024-06-06 20:37:00,20,3,True,6.36,20.8,1.7,5.5,71.5,52.4,14.5,49.3,21142,0.62,34.6,traditional
2024-06-04 08:22:00,8,1,False,0.0,11.8,6.5,15.3,53.25,32.4,8.0,52.0,16614,0.73,21.8,traditional
